type,created_at,date_string,data
train,1453908396,2016-01-27 09:26,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453908396', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453908600,2016-01-27 09:30,"{'surge_rate': '1.0', 'eta': '11.0', 'type': 'uberX', 'request_time': '1453908600', 'request_id': 'b4342778-c8e3-11e5-b4cb-6c40089af1d0'}"
train,1453908691,2016-01-27 09:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453908691', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453908696,2016-01-27 09:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453908696', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453908960,2016-01-27 09:36,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453908960', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453908986,2016-01-27 09:36,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453908986', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1453909286,2016-01-27 09:41,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453909286', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453909474,2016-01-27 09:44,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453909474', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453909500,2016-01-27 09:45,"{'surge_rate': '1.0', 'eta': '3.5 to 5.0', 'type': 'uberX', 'request_time': '1453909500', 'request_id': '4e72bac5-c374-11e5-8c23-6c40089af1d0'}"
bus,1453909560,2016-01-27 09:46,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453909560', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453909599,2016-01-27 09:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453909599', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453909800,2016-01-27 09:50,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453909800', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453909899,2016-01-27 09:51,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453909899', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453909920,2016-01-27 09:52,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453909920', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453910064,2016-01-27 09:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910064', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1453910315,2016-01-27 09:58,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910315', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1453910364,2016-01-27 09:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910364', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
weather,1453910401,2016-01-27 10:00,"{'date': '1453910401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
train,1453910426,2016-01-27 10:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910426', 'eta': '1.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453910496,2016-01-27 10:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910496', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453910580,2016-01-27 10:03,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453910580', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453910615,2016-01-27 10:03,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910615', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453910796,2016-01-27 10:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910796', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453910969,2016-01-27 10:09,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453910969', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1453911269,2016-01-27 10:14,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453911269', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
uberX,1453911300,2016-01-27 10:15,"{'surge_rate': '1.0', 'eta': '5.0', 'type': 'uberX', 'request_time': '1453911300', 'request_id': '16d8753d-c777-11e5-a0a8-6c40089af1d0'}"
train,1453911338,2016-01-27 10:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453911338', 'eta': '1.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453911360,2016-01-27 10:16,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453911360', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453911480,2016-01-27 10:18,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453911480', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453911509,2016-01-27 10:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453911509', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1453911637,2016-01-27 10:20,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453911637', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453911720,2016-01-27 10:22,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453911720', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453911780,2016-01-27 10:23,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453911780', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453911840,2016-01-27 10:24,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453911840', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453911937,2016-01-27 10:25,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453911937', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453912175,2016-01-27 10:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453912175', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
train,1453912291,2016-01-27 10:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453912291', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453912440,2016-01-27 10:34,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453912440', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453912560,2016-01-27 10:36,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453912560', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453912651,2016-01-27 10:37,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453912651', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453912740,2016-01-27 10:39,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453912740', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453912994,2016-01-27 10:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453912994', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453913100,2016-01-27 10:45,"{'surge_rate': '1.0', 'eta': '5.0 to 6.5', 'type': 'uberX', 'request_time': '1453913100', 'request_id': '172f5ac5-c435-11e5-afd0-6c40089af1d0'}"
train,1453913105,2016-01-27 10:45,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453913105', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1453913294,2016-01-27 10:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453913294', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453913340,2016-01-27 10:49,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453913340', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453913405,2016-01-27 10:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453913405', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453913436,2016-01-27 10:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453913436', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453913460,2016-01-27 10:51,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453913460', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453913640,2016-01-27 10:54,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453913640', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453913700,2016-01-27 10:55,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453913700', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453913736,2016-01-27 10:55,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453913736', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453913820,2016-01-27 10:57,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453913820', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
uberX,1453914000,2016-01-27 11:00,"{'surge_rate': '1.0', 'eta': '3.5 to 5.0', 'type': 'uberX', 'request_time': '1453914000', 'request_id': '969c76d7-c690-11e5-9c98-6c40089af1d0'}"
weather,1453914001,2016-01-27 11:00,"{'date': '1453914001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '18.0 to 22.8333333333'}"
train,1453914034,2016-01-27 11:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453914034', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453914360,2016-01-27 11:06,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453914360', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453914418,2016-01-27 11:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453914418', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453914540,2016-01-27 11:09,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453914540', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453914713,2016-01-27 11:11,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453914713', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1453914718,2016-01-27 11:11,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453914718', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453915073,2016-01-27 11:17,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915073', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453915113,2016-01-27 11:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915113', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453915140,2016-01-27 11:19,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453915140', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453915298,2016-01-27 11:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915298', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453915380,2016-01-27 11:23,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453915380', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453915500,2016-01-27 11:25,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453915500', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453915658,2016-01-27 11:27,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915658', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453915879,2016-01-27 11:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915879', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1453915882,2016-01-27 11:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453915882', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453916040,2016-01-27 11:34,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453916040', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453916040,2016-01-27 11:34,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453916040', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453916179,2016-01-27 11:36,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453916179', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453916305,2016-01-27 11:38,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453916305', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453916400,2016-01-27 11:40,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453916400', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453916460,2016-01-27 11:41,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453916460', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453916605,2016-01-27 11:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453916605', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453916640,2016-01-27 11:44,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453916640', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
uberX,1453916700,2016-01-27 11:45,"{'surge_rate': '1.0', 'eta': '5.0', 'type': 'uberX', 'request_time': '1453916700', 'request_id': 'b588a58a-c42c-11e5-b9e9-6c40089af1d0'}"
train,1453916997,2016-01-27 11:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453916997', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453917120,2016-01-27 11:52,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453917120', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453917297,2016-01-27 11:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453917297', 'eta': '10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453917420,2016-01-27 11:57,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453917420', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453917540,2016-01-27 11:59,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453917540', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453917594,2016-01-27 11:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453917594', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
weather,1453917601,2016-01-27 12:00,"{'date': '1453917601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
weather,1453921201,2016-01-27 13:00,"{'date': '1453921201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1453924801,2016-01-27 14:00,"{'date': '1453924801', 'weather': 'Partly Cloudy', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453928401,2016-01-27 15:00,"{'date': '1453928401', 'weather': 'Clear', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1453932002,2016-01-27 16:00,"{'date': '1453932002', 'weather': 'Clear', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453935602,2016-01-27 17:00,"{'date': '1453935602', 'weather': 'Clear', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453939202,2016-01-27 18:00,"{'date': '1453939202', 'weather': 'Clear', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453942801,2016-01-27 19:00,"{'date': '1453942801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
tweet,1453946023,2016-01-27 19:53,"{'tweet_id': '692525934323302400', 'created_at': '1453946023', 'type': 'tweet', 'text': ""Some O'Hare-bound Blue Line trains are operating with residual delays after an earlier sick passenger near Clark/Lake.""}"
weather,1453946401,2016-01-27 20:00,"{'date': '1453946401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
weather,1453950001,2016-01-27 21:00,"{'date': '1453950001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
weather,1453953601,2016-01-27 22:00,"{'date': '1453953601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
weather,1453957217,2016-01-27 23:00,"{'date': '1453957217', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
weather,1453960801,2016-01-28 00:00,"{'date': '1453960801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '22.8333333333 to 27.6666666667'}"
