0,Blue,0,20160124 18:41:52,20160124 18:29:52,0,Damen,0,5
0,Blue,0,20160124 18:34:47,20160124 18:29:47,0,Monroe,0,1
0,Blue,0,20160124 18:42:02,20160124 18:30:02,1,Monroe,0,1
0,Blue,0,20160124 18:46:58,20160124 18:44:58,0,California,0,5
0,Blue,0,20160124 18:58:48,20160124 18:44:48,0,California,0,5
0,Blue,0,20160124 18:51:58,20160124 18:44:58,0,Damen,0,5
0,Blue,0,20160124 19:03:48,20160124 18:44:48,0,Damen,0,5
0,Blue,0,20160124 18:47:44,20160124 18:44:44,0,Monroe,0,1
0,Blue,0,20160124 18:50:52,20160124 18:44:52,0,Monroe,0,1
0,Blue,0,20160124 19:00:57,20160124 18:59:57,0,California,1,5
0,Blue,0,20160124 19:07:43,20160124 18:59:43,0,California,0,5
0,Blue,0,20160124 19:15:43,20160124 18:59:43,0,California,0,5
0,Blue,0,20160124 19:04:57,20160124 18:59:57,0,Damen,0,5
0,Blue,0,20160124 19:12:43,20160124 18:59:43,0,Damen,0,5
0,Blue,0,20160124 19:09:44,20160124 18:59:44,0,Monroe,0,1
0,Blue,0,20160124 19:16:53,20160124 18:59:53,0,Monroe,0,1
0,Blue,0,20160124 19:16:37,20160124 19:14:37,0,California,0,5
0,Blue,0,20160124 19:25:51,20160124 19:14:51,0,California,0,5
0,Blue,0,20160124 19:21:37,20160124 19:14:37,0,Damen,0,5
0,Blue,0,20160124 19:30:51,20160124 19:14:51,0,Damen,0,5
0,Blue,0,20160124 19:15:52,20160124 19:14:52,0,Monroe,1,1
0,Blue,0,20160124 19:27:59,20160124 19:14:59,0,Monroe,0,1
0,Blue,0,20160124 19:36:35,20160124 19:29:35,0,California,0,5
0,Blue,0,20160124 19:45:46,20160124 19:29:46,0,California,0,5
0,Blue,0,20160124 19:31:47,20160124 19:29:47,0,Damen,0,5
0,Blue,0,20160124 19:41:35,20160124 19:29:35,0,Damen,0,5
0,Blue,0,20160124 19:36:57,20160124 19:29:57,0,Monroe,0,1
0,Blue,0,20160124 19:47:57,20160124 19:29:57,0,Monroe,0,1
0,Blue,0,20160124 19:46:20,20160124 19:44:20,0,California,0,5
0,Blue,0,20160124 19:57:46,20160124 19:44:46,0,California,0,5
0,Blue,0,20160124 19:50:20,20160124 19:44:20,0,Damen,0,5
0,Blue,0,20160124 20:02:46,20160124 19:44:46,0,Damen,0,5
0,Blue,0,20160124 19:47:43,20160124 19:44:43,0,Monroe,0,1
0,Blue,0,20160124 19:56:25,20160124 19:44:25,0,Monroe,0,1
0,Blue,0,20160124 20:06:37,20160124 19:59:37,0,California,0,5
0,Blue,0,20160124 20:16:18,20160124 19:59:18,0,California,0,5
0,Blue,0,20160124 20:03:35,20160124 19:59:35,0,Damen,0,5
0,Blue,0,20160124 20:11:37,20160124 19:59:37,0,Damen,0,5
0,Blue,0,20160124 20:06:36,20160124 19:59:36,0,Monroe,0,1
0,Blue,0,20160124 20:18:42,20160124 19:59:42,1,Monroe,0,1
0,Blue,0,20160124 20:16:35,20160124 20:14:35,0,California,0,5
0,Blue,0,20160124 20:28:23,20160124 20:14:23,0,California,0,5
0,Blue,0,20160124 20:21:35,20160124 20:14:35,0,Damen,0,5
0,Blue,0,20160124 20:33:23,20160124 20:14:23,0,Damen,0,5
0,Blue,0,20160124 20:20:34,20160124 20:14:34,0,Monroe,0,1
0,Blue,0,20160124 20:27:36,20160124 20:14:36,0,Monroe,0,1
0,Blue,0,20160124 20:30:27,20160124 20:29:27,0,California,1,5
0,Blue,0,20160124 20:37:34,20160124 20:29:34,0,California,0,5
0,Blue,0,20160124 20:46:23,20160124 20:29:23,0,California,0,5
0,Blue,0,20160124 20:35:27,20160124 20:29:27,0,Damen,0,5
0,Blue,0,20160124 20:42:34,20160124 20:29:34,0,Damen,0,5
0,Blue,0,20160124 20:37:28,20160124 20:29:28,0,Monroe,0,1
0,Blue,0,20160124 20:48:31,20160124 20:29:31,0,Monroe,0,1
0,Blue,0,20160124 20:46:14,20160124 20:44:14,0,California,0,5
0,Blue,0,20160124 20:57:19,20160124 20:44:19,0,California,0,5
0,Blue,0,20160124 20:51:14,20160124 20:44:14,0,Damen,0,5
0,Blue,0,20160124 21:02:19,20160124 20:44:19,0,Damen,0,5
